"","Loanscore","Subject..PropertyState.(Intercept)","Subject..PropertyState.factor(total$Subject..PropertyState)[T.AR]","Subject..PropertyState.factor(total$Subject..PropertyState)[T.CT]","Subject..PropertyState.factor(total$Subject..PropertyState)[T.FL]","Subject..PropertyState.factor(total$Subject..PropertyState)[T.GA]","Subject..PropertyState.factor(total$Subject..PropertyState)[T.IA]","Subject..PropertyState.factor(total$Subject..PropertyState)[T.IL]","Subject..PropertyState.factor(total$Subject..PropertyState)[T.IN]","Subject..PropertyState.factor(total$Subject..PropertyState)[T.KY]","Subject..PropertyState.factor(total$Subject..PropertyState)[T.LA]","Subject..PropertyState.factor(total$Subject..PropertyState)[T.MD]","Subject..PropertyState.factor(total$Subject..PropertyState)[T.ME]","Subject..PropertyState.factor(total$Subject..PropertyState)[T.MI]","Subject..PropertyState.factor(total$Subject..PropertyState)[T.MO]","Subject..PropertyState.factor(total$Subject..PropertyState)[T.MS]","Subject..PropertyState.factor(total$Subject..PropertyState)[T.MT]","Subject..PropertyState.factor(total$Subject..PropertyState)[T.NC]","Subject..PropertyState.factor(total$Subject..PropertyState)[T.NH]","Subject..PropertyState.factor(total$Subject..PropertyState)[T.NJ]","Subject..PropertyState.factor(total$Subject..PropertyState)[T.NY]","Subject..PropertyState.factor(total$Subject..PropertyState)[T.OH]","Subject..PropertyState.factor(total$Subject..PropertyState)[T.OK]","Subject..PropertyState.factor(total$Subject..PropertyState)[T.PA]","Subject..PropertyState.factor(total$Subject..PropertyState)[T.SC]","Subject..PropertyState.factor(total$Subject..PropertyState)[T.TN]","Subject..PropertyState.factor(total$Subject..PropertyState)[T.TX]","Subject..PropertyState.factor(total$Subject..PropertyState)[T.VA]","Subject..PropertyState.factor(total$Subject..PropertyState)[T.WA]","Subject..PropertyState.factor(total$Subject..PropertyState)[T.WI]","Subject..PropertyState.factor(total$Subject..PropertyState)[T.WV]","distancemiles","Male.Female.(Intercept)","Male.Female.factor(total$Male.Female)[T.M]","OrigTransdays","Repeat","Lending.Value","Interest.Rate","LTV","Credit.Score","Open.Current.Mortgage.Late","Closed.Past.Mortgage.Late","Foreclosure","Open.Current.Auto.Late","Closed.Past.Auto.Late","Open.Current.Revolving.Late","Closed.Revolving.Late","Open.Current.Education.Late","Closed.Past.Education.Late","Open.Current.Installment.Late","Closed.Past.Installment.Late","Bankrupcy","Charge.offs","Collections","Debt.High.Credit....","DOM","Yearbuilt","X..of.comarable.properties","Comparable.properties.lower.price","X..of.comparable.sales","Comparable.sale.upper.price.range","Rooms","Bedrooms","Square.feet.of.gross.living.area","Indicated.Value.by.Cost.Approach","Indicated.Value.by.Income.Approach","Total...of.Comarable.Sales...prior.4.6.months.","Absorption.Rate...prior.7.12.months.","Total...of.Comparable.Active.listings.prior.7.12.months.","Total...of.Comparable.Active.listings.prior.current.3.months.","Median.Comparable.sales.Days.on.market.prior.current.3.months.","median.Comparable.listings.Days.on.Market.prior.7.12.months.","median.Comparable.listings.Days.on.Market.prior.current.3.months.","Median.Sale.Price.a.s..of.List.Price.prior.7.12.months.","Months.of.Housing.Supply.prior.4.6.months.","Foreclosure.sales","VFS.Internal.Value","WLV","X..of.Properties.currently.owned","Borrower.Rent","Expected.cost.to.Rehab63","Expected.flip.price","Borrower.Age.Group.(Intercept)","Borrower.Age.Group.factor(total$Borrower.Age.Group)[T.2. 25-34]","Borrower.Age.Group.factor(total$Borrower.Age.Group)[T.3. 35-44]","Borrower.Age.Group.factor(total$Borrower.Age.Group)[T.4. 45-54]","Borrower.Age.Group.factor(total$Borrower.Age.Group)[T.5. 55-64]","Borrower.Age.Group.factor(total$Borrower.Age.Group)[T.6. 65+]","Size.(Intercept)","Size.factor(total$Size)[T.3. $20,000-$29,999]","Size.factor(total$Size)[T.4. $30,000-$39,000]","Size.factor(total$Size)[T.5. $40,000-$49,999]","Size.factor(total$Size)[T.5. $50,000-$59,000]","Size.factor(total$Size)[T.6. >$60,000]","Loan.Type.(Intercept)","Loan.Type.factor(total$Loan.Type)[T.Third Party Lending]","Loan.Term.(Intercept)","Loan.Term.factor(total$Loan.Term)[T.15 Yr]","Loan.Term.factor(total$Loan.Term)[T.3 Yr]","Loan.Term.factor(total$Loan.Term)[T.30 Yr]","Loan.Term.factor(total$Loan.Term)[T.5 Yr]","Loan.Term.factor(total$Loan.Term)[T.6 Month]","Loan.Purpose.(Intercept)","Loan.Purpose.factor(total$Loan.Purpose)[T.Refi-Cashout]","Occupant.(Intercept)","Occupant.factor(total$Occupant)[T.tenant]","Occupant.factor(total$Occupant)[T.vacant]","Assignment.Type.(Intercept)","Assignment.Type.factor(total$Assignment.Type)[T.Purchase Transaction]","Assignment.Type.factor(total$Assignment.Type)[T.Refinance Transaction]","Location.(Intercept)","Location.factor(total$Location)[T.suburban]","Location.factor(total$Location)[T.urban]","Built.up.(Intercept)","Built.up.factor(total$Built.up)[T.Over 75%]","Built.up.factor(total$Built.up)[T.under 25%]","Growth.(Intercept)","Growth.factor(total$Growth)[T.slow]","Growth.factor(total$Growth)[T.stable]","Property.Values.(Intercept)","Property.Values.factor(total$Property.Values)[T.increasing]","Property.Values.factor(total$Property.Values)[T.stable]","Demand.Supply.(Intercept)","Demand.Supply.factor(total$Demand.Supply)[T.over supply]","Demand.Supply.factor(total$Demand.Supply)[T.shortage]","Marketing.Time.(Intercept)","Marketing.Time.factor(total$Marketing.Time)[T.Over 6 mths]","Marketing.Time.factor(total$Marketing.Time)[T.Under 3 mths]","Units.(Intercept)","Units.factor(total$Units)[T.2]","Units.factor(total$Units)[T.3]","Units.factor(total$Units)[T.4]","Type.(Intercept)","Type.factor(total$Type)[T.det.]","Type.factor(total$Type)[T.S-Det./End Unit]","Condition.(Intercept)","Condition.factor(total$Condition)[T.c2]","Condition.factor(total$Condition)[T.c3]","Condition.factor(total$Condition)[T.c4]","Condition.factor(total$Condition)[T.c5]","Condition.factor(total$Condition)[T.c6]","Rent.Own.(Intercept)","Rent.Own.factor(total$Rent.Own)[T.Rent]","Full.or.Part.Time.investor.(Intercept)","Full.or.Part.Time.investor.factor(total$Full.or.Part.Time.investor)[T.PT]"
"1",500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100.48,1,0,516.2631579,2,35000,0.18,0.559,694,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.09,3.77,2.6841,140.29,75,3,29900,4,79000,4,1,3024,39000,106700,0,0.5,3,3,0,322,248,0.82,0,0,31460,5010.2,0,1134.71953,20815.75564,140023.4881,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1
"2",500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,1024,3,65000,0.18,0.48086,615,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.59,3.41,2.1381,126.41,115,3,69000,6,80000,7,3,968,87410,48620.84,0,0.33,2,3,53,144,74,0.99,0,0,48680,11137.87,0,1134.71953,20815.75564,140023.4881,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1
"3",500,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,1,1,516.2631579,1,55000,0.18,0.543,588,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,7.7,94.86,105,5,59000,7,180000,5,2,2236,55100,55500,1,1.17,5,2,0,148,30,0.99,3.03,0,49390,13565.7,5.07,464.65,1010,12379,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"4",159.6153846,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.94,1,0,304,1,26000,0.18,0.72873,584,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1.8309,189.46,105,8,19900,6,58500,6,3,1218,56105,37893.12,1,0.17,9.04,7,100,191.03,209,0.01,13.0368,0,35740,8697.82,0,1134.71953,20815.75564,140023.4881,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0
"5",159.6153846,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.94,1,1,304,1,26000,0.18,0.72873,470,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,4,1.27,190.83,105,8,19900,6,58500,6,3,1218,56105,33904.89,1,0.17,9.18,7,100,188.19,209,0.01,13.8572,0,35580,9699.97,0,1134.71953,20815.75564,140023.4881,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1
"6",500,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.33,1,0,516.2631579,5,104000,0.18,0.68572,570,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.87,5.83,2.4639,13,25,20,97000,31,168000,4,2,1307,143856,96035.91,9,2.33,21.96,20,32,88.13,9,1,8.0592,0.51,87492,11675.36,0,1134.71953,20815.75564,140023.4881,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1
"7",555.5555556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.32,1,1,516.2631579,3,80000,0.18,0.71711,593,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.48,3.45,1.7117,174,53,4,59900,7,167500,6,3,1306,81768,67338.81,2,0.17,5,4,148,218,92,0.53,4.48,0,49810,6548.38,0,1134.71953,20815.75564,140023.4881,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1
"8",555.5555556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22,1,0,2184,8,30000,0.18,0.75754,536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.72,6.34,2.4393,152,65,8,25000,5,50000,6,3,1084,55343,57746.02,2,0.17,80.18,8,259,143.07,236,0.5,17.2217,1,41940,8448.53,0,1134.71953,20815.75564,140023.4881,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1
"9",468.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25.41,1,1,473,4,88000,0.18,0.5325,568,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.95,4.6,1.8835,82.03,60,16,60000,15,107770,6,3,1224,91400,72793.4,5,1.33,14.87,16,93,163.69,130,0.91,10.5618,0,65780,15464.2,0,1134.71953,20815.75564,140023.4881,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1
"10",571.4285714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,1,0,516.2631579,8,40000,0.18,0.5535,536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.51,5.36,1.5914,169.91,76,8,22000,5,72500,6,4,1870,63774.69,31890.1,2,0.17,1,1,91,0,236,0,1.49,0,39060,11293.42,0,1134.71953,20815.75564,140023.4881,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0
"11",500,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,1,1,209,4,38000,0.18,0.55553,683,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.43,2.79,1.2183,94.96,57,14,39000,19,62000,6,3,991,40835,34924.18,4,2,10,14,97,88,56,0.91,6.02,1,34710,6252.1,0,1134.71953,20815.75564,140023.4881,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1
"12",525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.72,1,1,516.2631579,8,41000,0.18,0.55256,623,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.85,3.85,1.8118,123.63,62.58,27.35,42600.85,43.37,145890.34,6.19,3.028,1433.14,75147.28,44999.71,29.31,10.1064,46.73,42.8,92.46,152.46,87.47,0.8642,0,0.63,38030,6712.25,0,1134.71953,20815.75564,140023.4881,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1
